clip,id,frame,latitude,longitude
1_07 49 00,171,2648.0,-13.527695103728343,-71.94319809218143
1_07 49 00,171,2649.0,-13.527695392376039,-71.94319821324524
1_07 49 00,171,2650.0,-13.527695680813748,-71.94319830873677
1_07 49 00,171,2651.0,-13.527696061488635,-71.94319841018992
1_07 49 00,171,2652.0,-13.527696390956363,-71.943198496493
1_07 49 00,171,2653.0,-13.527696674468935,-71.94319856925924
1_07 49 00,171,2654.0,-13.52769701984563,-71.9431986663201
1_07 49 00,171,2655.0,-13.527697317625123,-71.94319874881884
1_07 49 00,171,2656.0,-13.52769766609814,-71.94319884740086
1_07 49 00,171,2657.0,-13.527697966646109,-71.94319893134349
1_07 49 00,171,2658.0,-13.527698318056618,-71.94319903143375
1_07 49 00,171,2659.0,-13.527698821742723,-71.94319914498111
1_07 49 00,171,2660.0,-13.527699261563692,-71.94319924253361
1_07 49 00,171,2661.0,-13.527699631321722,-71.94319935625927
1_07 49 00,171,2662.0,-13.527699950487483,-71.94319945386398
1_07 49 00,171,2663.0,-13.52770028623993,-71.94319958217861
1_07 49 00,171,2664.0,-13.527700574846047,-71.94319969279582
1_07 49 00,171,2665.0,-13.527700821266798,-71.9431997875657
1_07 49 00,171,2666.0,-13.527701102560584,-71.94319992101002
1_07 49 00,171,2667.0,-13.527701342543468,-71.94320003616664
1_07 49 00,171,2668.0,-13.527701610613592,-71.94320014224255
1_07 49 00,171,2669.0,-13.527701838996897,-71.94320023296996
1_07 49 00,171,2670.0,-13.527702063201216,-71.94320033272344
1_07 49 00,171,2671.0,-13.527702252540218,-71.94320041782316
1_07 49 00,171,2672.0,-13.527702538834648,-71.94320054281438
1_07 49 00,171,2673.0,-13.5277027735078,-71.94320064293868
1_07 49 00,171,2674.0,-13.527702959124346,-71.94320075894714
1_07 49 00,171,2675.0,-13.527703114347359,-71.94320085856772
1_07 49 00,171,2676.0,-13.527703308385528,-71.94320095113136
1_07 49 00,171,2677.0,-13.52770356885128,-71.94320106035441
1_07 49 00,171,2678.0,-13.527703791485335,-71.94320115405081
1_07 49 00,171,2679.0,-13.52770398035015,-71.94320123387558
1_07 49 00,171,2680.0,-13.527704045547265,-71.94320135457167
1_07 49 00,171,2681.0,-13.527704094035412,-71.94320145836603
1_07 49 00,171,2682.0,-13.527704267554874,-71.94320160831627
1_07 49 00,171,2683.0,-13.52770445849506,-71.94320173083372
1_07 49 00,171,2684.0,-13.527704871799749,-71.94320189823435
1_07 49 00,171,2685.0,-13.527705232258764,-71.94320204403328
1_07 49 00,171,2686.0,-13.527705788302455,-71.94320222516262
1_07 49 00,171,2687.0,-13.527706276639389,-71.94320238332915
1_07 49 00,171,2688.0,-13.527706988773097,-71.94320252294061
1_07 49 00,171,2689.0,-13.527707617380667,-71.94320264406727
1_07 49 00,171,2690.0,-13.52770817021935,-71.94320274852247
1_07 49 00,171,2691.0,-13.527708718962813,-71.94320288469542
1_07 49 00,171,2692.0,-13.527709183943044,-71.9432030331511
1_07 49 00,171,2693.0,-13.527709588443011,-71.9432031618222
1_07 49 00,171,2694.0,-13.527709971004004,-71.94320329620423
1_07 49 00,171,2695.0,-13.527710301340292,-71.943203412167
1_07 49 00,171,2696.0,-13.527710569319156,-71.94320354227325
1_07 49 00,171,2697.0,-13.527710796994134,-71.94320365428514
1_07 49 00,171,2698.0,-13.527711080486263,-71.94320377450597
1_07 49 00,171,2699.0,-13.527711322298158,-71.94320387772721
1_07 49 00,171,2700.0,-13.527711608102313,-71.94320398238074
1_07 49 00,171,2701.0,-13.527711852198317,-71.94320407174739
1_07 49 00,171,2702.0,-13.527712043087554,-71.94320417809894
1_07 49 00,171,2703.0,-13.527712202446255,-71.94320426895489
1_07 49 00,171,2704.0,-13.527712448266083,-71.94320438649181
1_07 49 00,171,2705.0,-13.527712657082164,-71.94320448742387
1_07 49 00,171,2706.0,-13.527713117066765,-71.94320460945937
1_07 49 00,171,2707.0,-13.527713518038547,-71.94320471464586
1_07 49 00,171,2708.0,-13.527714130490896,-71.94320482518188
1_07 49 00,171,2709.0,-13.527714668354408,-71.94320492024019
1_07 49 00,171,2710.0,-13.52771527777701,-71.94320505859696
1_07 49 00,171,2711.0,-13.527715812116291,-71.94320517855725
1_07 49 00,171,2712.0,-13.527716436026225,-71.94320530867091
1_07 49 00,171,2713.0,-13.527716982855694,-71.94320542123263
1_07 49 00,171,2714.0,-13.527717453649693,-71.94320555701722
1_07 49 00,171,2715.0,-13.527717862144648,-71.94320567445546
1_07 49 00,171,2716.0,-13.527718363230816,-71.94320579455433
1_07 49 00,171,2717.0,-13.527718798815876,-71.94320589798609
1_07 49 00,171,2718.0,-13.52771916865159,-71.943206025621
1_07 49 00,171,2719.0,-13.527719486165276,-71.94320613565645
1_07 49 00,171,2720.0,-13.527719779592381,-71.9432062462408
1_07 49 00,171,2721.0,-13.527720028793535,-71.943206340988
1_07 49 00,171,2722.0,-13.52772026133932,-71.94320643792845
1_07 49 00,171,2723.0,-13.527720456356722,-71.94320652049531
1_07 49 00,171,2724.0,-13.52772071650703,-71.94320661652874
1_07 49 00,171,2725.0,-13.527720936601606,-71.94320669837634
1_07 49 00,171,2726.0,-13.52772112101784,-71.94320676756769
1_07 49 00,171,2727.0,-13.527721277832304,-71.94320687291412
1_07 49 00,171,2728.0,-13.52772140604587,-71.94320696309813
1_07 49 00,171,2729.0,-13.52772161946873,-71.94320707448253
1_07 49 00,171,2730.0,-13.527721833139696,-71.94320719479357
1_07 49 00,171,2731.0,-13.527722012770266,-71.94320729840398
1_07 49 00,171,2732.0,-13.527722177550759,-71.94320744270203
1_07 49 00,171,2733.0,-13.527722313796794,-71.94320756762737
1_07 49 00,171,2734.0,-13.527722470721635,-71.94320770816924
1_07 49 00,171,2735.0,-13.527722600374352,-71.94320782969393
1_07 49 00,171,2736.0,-13.527722847725785,-71.94320794677643
1_07 49 00,171,2737.0,-13.527723058615543,-71.94320804746162
1_07 49 00,171,2738.0,-13.52772323699398,-71.94320813349522
1_07 49 00,171,2739.0,-13.527723467118049,-71.94320826428475
1_07 49 00,171,2740.0,-13.527723716957349,-71.94320837124683
1_07 49 00,171,2741.0,-13.527724403246031,-71.94320848754961
1_07 49 00,171,2742.0,-13.52772502037476,-71.94320859630945
1_07 49 00,171,2743.0,-13.527725696604747,-71.94320869475634
1_07 49 00,171,2744.0,-13.527726292218567,-71.94320877918977
1_07 49 00,171,2745.0,-13.527726650749678,-71.94320891651152
1_07 49 00,171,2746.0,-13.527727015614753,-71.9432090295682
1_07 49 00,171,2747.0,-13.52772762521846,-71.94320915391421
1_07 49 00,171,2748.0,-13.527728319954523,-71.94320928358327
1_07 49 00,171,2749.0,-13.527728942685382,-71.94320940442022
1_07 49 00,171,2750.0,-13.527729352777099,-71.94320955149306
1_07 49 00,171,2751.0,-13.527729649662412,-71.94320968477487
1_07 49 00,171,2752.0,-13.52772977826908,-71.9432098508333
1_07 49 00,171,2753.0,-13.527729880585179,-71.94320999490334
1_07 49 00,171,2754.0,-13.527729959772685,-71.94321011932189
1_07 49 00,171,2755.0,-13.527730099726794,-71.94321023763464
1_07 49 00,171,2756.0,-13.527730213168555,-71.94321033913535
1_07 49 00,171,2757.0,-13.52773033896054,-71.94321045112343
1_07 49 00,171,2758.0,-13.527730440288517,-71.94321054700771
1_07 49 00,171,2759.0,-13.527730625166386,-71.94321065711695
1_07 49 00,171,2760.0,-13.527730837299279,-71.94321074603126
1_07 49 00,171,2761.0,-13.527731100067378,-71.94321088107024
1_07 49 00,171,2762.0,-13.527731452090753,-71.9432109955905
1_07 49 00,171,2763.0,-13.527731920584404,-71.94321111756335
1_07 49 00,171,2764.0,-13.527732329408442,-71.94321122273597
1_07 49 00,171,2765.0,-13.52773286183594,-71.94321134521286
1_07 49 00,171,2766.0,-13.527733576986105,-71.94321148683277
1_07 49 00,171,2767.0,-13.527734207034754,-71.94321160981536
1_07 49 00,171,2768.0,-13.527734833066337,-71.94321176788047
1_07 49 00,171,2769.0,-13.527735394070401,-71.94321191407926
1_07 49 00,171,2770.0,-13.527735837192562,-71.94321210312768
1_07 49 00,171,2771.0,-13.527736220901595,-71.9432122679783
1_07 49 00,171,2772.0,-13.527736817268558,-71.94321235999521
1_07 49 00,171,2773.0,-13.52773733963802,-71.94321248686596
1_07 49 00,171,2774.0,-13.52773779428869,-71.94321259620592
1_07 49 00,171,2775.0,-13.527738041140438,-71.94321273084826
1_07 49 00,171,2776.0,-13.527738248536298,-71.94321284684841
1_07 49 00,171,2777.0,-13.527738581020804,-71.94321296281925
1_07 49 00,171,2778.0,-13.527738865459579,-71.94321306225258
1_07 49 00,171,2779.0,-13.527739144250491,-71.94321317328412
1_07 49 00,171,2780.0,-13.527739380787365,-71.94321326830152
1_07 49 00,171,2781.0,-13.52773950545018,-71.94321339369705
1_07 49 00,171,2782.0,-13.527739666549204,-71.9432134967358
1_07 49 00,171,2783.0,-13.527739674348892,-71.94321359389184
1_07 49 00,171,2784.0,-13.52773970711893,-71.94321370281948
1_07 49 00,171,2785.0,-13.527739725229202,-71.94321379585932
1_07 49 00,171,2786.0,-13.527739730654094,-71.94321387476712
1_07 49 00,171,2787.0,-13.527739762439385,-71.94321396752893
1_07 49 00,171,2788.0,-13.52773978079842,-71.94321404628724
1_07 49 00,171,2789.0,-13.52773988691931,-71.94321418301105
1_07 49 00,171,2790.0,-13.527739972185499,-71.94321430104603
1_07 49 00,171,2791.0,-13.527740262665725,-71.94321446409593
1_07 49 00,171,2792.0,-13.52774052546088,-71.94321461458725
1_07 49 00,171,2793.0,-13.527740913135633,-71.94321481131966
1_07 49 00,171,2794.0,-13.527741187833389,-71.94321498727307
1_07 49 00,171,2795.0,-13.52774157399665,-71.94321519799433
1_07 49 00,171,2796.0,-13.527741972593919,-71.94321537793319
1_07 49 00,171,2797.0,-13.527742369546726,-71.94321556994115
1_07 49 00,171,2798.0,-13.52774271470357,-71.94321573715193
1_07 49 00,171,2799.0,-13.527743063669897,-71.9432159176829
1_07 49 00,171,2800.0,-13.52774335308664,-71.94321606557125
1_07 49 00,171,2801.0,-13.5277438686255,-71.94321623505625
1_07 49 00,171,2802.0,-13.52774431995276,-71.94321638214505
1_07 49 00,171,2803.0,-13.527744751432689,-71.9432165359664
1_07 49 00,171,2804.0,-13.527745126910402,-71.94321666890673
1_07 49 00,171,2805.0,-13.527745477496364,-71.9432168010788
1_07 49 00,171,2806.0,-13.527745780294282,-71.94321691459453
1_07 49 00,171,2807.0,-13.527746000854284,-71.94321703303964
1_07 49 00,171,2808.0,-13.527746187306017,-71.94321713422369
1_07 49 00,171,2809.0,-13.527746421241957,-71.94321722545541
1_07 49 00,171,2810.0,-13.527746619957673,-71.94321730245355
1_07 49 00,171,2811.0,-13.52774690371207,-71.94321739934266
1_07 49 00,171,2812.0,-13.527747147190139,-71.94321748153902
1_07 49 00,171,2813.0,-13.527747365924395,-71.94321760831569
1_07 49 00,171,2814.0,-13.52774755128215,-71.94321771719885
1_07 49 00,171,2815.0,-13.527747913759631,-71.94321790626039
1_07 49 00,171,2816.0,-13.527748227791811,-71.94321807084748
1_07 49 00,171,2817.0,-13.527748498433384,-71.94321821348251
1_07 49 00,171,2818.0,-13.527748993505435,-71.94321837218803
1_07 49 00,171,2819.0,-13.527749493040528,-71.94321850656057
1_07 49 00,171,2820.0,-13.527749914706265,-71.94321866197116
1_07 49 00,171,2821.0,-13.527750250885056,-71.94321887564462
1_07 49 00,171,2822.0,-13.52775054058618,-71.94321906191315
1_07 49 00,171,2823.0,-13.527751001215973,-71.94321927257018
1_07 49 00,171,2824.0,-13.527751402403775,-71.94321945619656
1_07 49 00,171,2825.0,-13.527751817956943,-71.94321961270077
1_07 49 00,171,2826.0,-13.527752178617988,-71.94321974782268
1_07 49 00,171,2827.0,-13.5277524741952,-71.94321990333903
1_07 49 00,171,2828.0,-13.527752740329099,-71.94322004663093
1_07 49 00,171,2829.0,-13.527753048553677,-71.94322017631865
1_07 49 00,171,2830.0,-13.527753313088581,-71.9432202873786
1_07 49 00,171,2831.0,-13.527753728455554,-71.94322041353605
1_07 49 00,171,2832.0,-13.527754089058858,-71.94322052159978
1_07 49 00,171,2833.0,-13.527754449963153,-71.94322069935625
1_07 49 00,171,2834.0,-13.527754830730256,-71.94322085097343
1_07 49 00,171,2835.0,-13.52775509057502,-71.94322098414462
1_07 49 00,171,2836.0,-13.527755281739564,-71.94322112854707
1_07 49 00,171,2837.0,-13.527755441474657,-71.94322125265433
1_07 49 00,171,2838.0,-13.527755748822543,-71.94322143073529
1_07 49 00,171,2839.0,-13.527755969364105,-71.94322160583904
1_07 49 00,171,2840.0,-13.527756155662885,-71.94322175729765
1_07 49 00,171,2841.0,-13.527756281350808,-71.94322191768221
1_07 49 00,171,2842.0,-13.527756383273342,-71.9432220558773
1_07 49 00,171,2843.0,-13.527756683760227,-71.94322222612769
1_07 49 00,171,2844.0,-13.527756942267168,-71.94322237331778
1_07 49 00,171,2845.0,-13.527757216392995,-71.94322253721921
1_07 49 00,171,2846.0,-13.52775745137217,-71.94322267868706
1_07 49 00,171,2847.0,-13.527757761877389,-71.94322282632099
1_07 49 00,171,2848.0,-13.527758029524646,-71.9432229533175
1_07 49 00,171,2849.0,-13.52775825884902,-71.94322306187028
1_07 49 00,171,2850.0,-13.52775855161125,-71.94322317100215
1_07 49 00,171,2851.0,-13.527758803538593,-71.9432232637126
1_07 49 00,171,2852.0,-13.527759125982213,-71.94322341694519
1_07 49 00,171,2853.0,-13.52775940440617,-71.9432235491071
1_07 49 00,171,2854.0,-13.527759808901116,-71.94322372677989
1_07 49 00,171,2855.0,-13.52776016070347,-71.94322388082792
1_07 49 00,171,2856.0,-13.527760617958657,-71.94322406891104
1_07 49 00,171,2857.0,-13.527761070731579,-71.94322427008639
1_07 49 00,171,2858.0,-13.527761465313127,-71.9432244450416
1_07 49 00,171,2859.0,-13.527761657423627,-71.94322464761105
1_07 49 00,171,2860.0,-13.527761818522448,-71.94322482331407
1_07 49 00,171,2861.0,-13.527762356475169,-71.94322499781894
1_07 49 00,171,2862.0,-13.527762827610362,-71.9432251488988
1_07 49 00,171,2863.0,-13.527763513356156,-71.9432253139897
1_07 49 00,171,2864.0,-13.527764116924264,-71.94322545680313
1_07 49 00,171,2865.0,-13.527764646187137,-71.94322557958394
1_07 49 00,171,2866.0,-13.527764879357749,-71.94322573595447
1_07 49 00,171,2867.0,-13.52776507597609,-71.94322587046052
1_07 49 00,171,2868.0,-13.527765668060937,-71.94322601985742
1_07 49 00,171,2869.0,-13.52776611166154,-71.94322614930951
1_07 49 00,171,2870.0,-13.527766777853468,-71.94322629649677
1_07 49 00,171,2871.0,-13.527767362690021,-71.94322642331119
1_07 49 00,171,2872.0,-13.52776786743039,-71.94322658092676
1_07 49 00,171,2873.0,-13.527768306415934,-71.94322671689295
1_07 49 00,171,2874.0,-13.527769139298014,-71.94322687950206
1_07 49 00,171,2875.0,-13.527769922239472,-71.94322710869432
1_07 49 00,171,2876.0,-13.527770610227245,-71.94322730894893
1_07 49 00,171,2877.0,-13.527770773484738,-71.94322750455893
1_07 49 00,171,2878.0,-13.527770905123763,-71.94322767374899
1_07 49 00,171,2879.0,-13.527771008899432,-71.94322781934581
1_07 49 00,171,2880.0,-13.527771548103686,-71.9432279922207
1_07 49 00,171,2881.0,-13.527772017287532,-71.94322814160323
1_07 49 00,171,2882.0,-13.527772323076887,-71.94322830937847
1_07 49 00,171,2883.0,-13.527772582806666,-71.94322845390778
1_07 49 00,171,2884.0,-13.527772801505003,-71.94322857765786
1_07 49 00,171,2885.0,-13.527773226549574,-71.94322874230174
1_07 49 00,171,2886.0,-13.527773506332762,-71.94322893329819
1_07 49 00,171,2887.0,-13.527773743181454,-71.94322909850975
1_07 49 00,171,2888.0,-13.527774106468193,-71.9432293003401
1_07 49 00,171,2889.0,-13.527774418286958,-71.94322947527073
1_07 49 00,171,2890.0,-13.527774900595869,-71.94322966664845
1_07 49 00,171,2891.0,-13.527775319171145,-71.94322983235354
1_07 49 00,171,2892.0,-13.527775789430736,-71.94322999548807
1_07 49 00,171,2893.0,-13.527776188303449,-71.9432301851701
1_07 49 00,171,2894.0,-13.52777653179127,-71.94323034919337
1_07 49 00,171,2895.0,-13.527776906591603,-71.94323049095833
1_07 49 00,171,2896.0,-13.52777741061416,-71.94323068300868
1_07 49 00,171,2897.0,-13.527777929813594,-71.94323085011567
1_07 49 00,171,2898.0,-13.527778222874273,-71.943231051615
1_07 49 00,171,2899.0,-13.527778471352356,-71.94323122595524
1_07 49 00,171,2900.0,-13.527778969320531,-71.9432314092772
1_07 49 00,171,2901.0,-13.527779401636703,-71.94323156763572
5_04:37:00,18,1337.0,-13.527610792418425,-71.94290626140398
5_04:37:00,18,1338.0,-13.527610940409978,-71.94290489904672
5_04:37:00,18,1339.0,-13.52761115531022,-71.94290354741807
5_04:37:00,18,1340.0,-13.527611277521025,-71.94290264654043
5_04:37:00,18,1341.0,-13.527611372255265,-71.94290189720732
5_04:37:00,18,1342.0,-13.527611450475483,-71.94290125996315
5_04:37:00,18,1343.0,-13.527611480488579,-71.94290104541508
5_04:37:00,18,1344.0,-13.527611441587286,-71.94290118225776
5_04:37:00,18,1345.0,-13.527611374263923,-71.94290134946176
5_04:37:00,18,1346.0,-13.527611308389554,-71.9429015678256
5_04:37:00,18,1347.0,-13.527611094329073,-71.94290267910286
5_04:37:00,18,1348.0,-13.527610845254163,-71.94290397714737
5_04:37:00,18,1349.0,-13.527610627820934,-71.94290513751564
5_04:37:00,18,1350.0,-13.52761038298543,-71.94290643223476
5_04:37:00,18,1351.0,-13.527610174547084,-71.94290755345446
5_04:37:00,18,1352.0,-13.52760994326984,-71.94290877742368
5_04:37:00,18,1353.0,-13.52760980356573,-71.94290956064926
5_04:37:00,18,1354.0,-13.52760968740428,-71.94291022371719
5_04:37:00,18,1355.0,-13.527609539051562,-71.94291102948038
5_04:37:00,18,1356.0,-13.527609440285826,-71.94291171587659
5_04:37:00,18,1357.0,-13.527609384919758,-71.94291204774619
5_04:37:00,18,1358.0,-13.527609340135411,-71.94291232358515
5_04:37:00,18,1359.0,-13.527609255871473,-71.94291277996689
5_04:37:00,18,1360.0,-13.527609186024668,-71.94291316301111
5_04:37:00,18,1361.0,-13.527609174837863,-71.94291326455767
5_04:37:00,18,1362.0,-13.527609167246993,-71.94291334482008
5_04:37:00,18,1363.0,-13.527609162596942,-71.94291340730885
5_04:37:00,18,1364.0,-13.527609160350611,-71.94291345494607
5_04:37:00,18,1365.0,-13.527609116176494,-71.94291369705354
5_04:37:00,18,1366.0,-13.527609079492755,-71.94291390097128
5_04:37:00,18,1367.0,-13.52760904919985,-71.94291407218209
5_04:37:00,18,1368.0,-13.527609024367054,-71.94291421533906
5_04:37:00,18,1369.0,-13.52760900420462,-71.94291433440009
5_04:37:00,18,1370.0,-13.527608988040763,-71.94291443273994
5_04:37:00,18,1371.0,-13.527608975302538,-71.94291451324324
5_04:37:00,18,1372.0,-13.527608965499995,-71.94291457838212
5_04:37:00,18,1373.0,-13.527608917965036,-71.94291481988431
5_04:37:00,18,1374.0,-13.527608936762753,-71.94291484526653
5_04:37:00,18,1375.0,-13.527608954565702,-71.94291486241087
5_04:37:00,18,1376.0,-13.527608971438065,-71.94291487250325
5_04:37:00,18,1377.0,-13.527608968472471,-71.94291487002843
5_04:37:00,18,1378.0,-13.527608966923315,-71.94291486319169
5_04:37:00,18,1379.0,-13.527608927743062,-71.9429150355106
5_04:37:00,18,1380.0,-13.527608894150667,-71.94291518332336
5_04:37:00,18,1381.0,-13.527608884069172,-71.94291531600922
5_04:37:00,18,1382.0,-13.527608895932977,-71.94291524235187
5_04:37:00,18,1383.0,-13.52760886923765,-71.94291535246064
5_04:37:00,18,1384.0,-13.527608846531107,-71.94291544584772
5_04:37:00,18,1385.0,-13.52760882734066,-71.94291552450318
5_04:37:00,18,1386.0,-13.52760881124829,-71.94291559018686
5_04:37:00,18,1387.0,-13.527608797883822,-71.94291564445687
5_04:37:00,18,1388.0,-13.527608786919064,-71.94291568869426
5_04:37:00,18,1389.0,-13.527608740566093,-71.94291590062836
5_04:37:00,18,1390.0,-13.52760870029878,-71.94291608490992
5_04:37:00,18,1391.0,-13.527608628186124,-71.9429164199751
5_04:37:00,18,1392.0,-13.527608565108304,-71.94291671328665
5_04:37:00,18,1393.0,-13.527608528054492,-71.94291697572777
5_04:37:00,18,1394.0,-13.527608496131723,-71.94291720443039
5_04:37:00,18,1395.0,-13.527608468760482,-71.94291740311343
5_04:37:00,18,1396.0,-13.52760844542435,-71.94291757509413
5_04:37:00,18,1397.0,-13.52760842566274,-71.94291772333416
5_04:37:00,18,1398.0,-13.527608426918347,-71.94291785673863
5_04:37:00,18,1399.0,-13.527608446835801,-71.94291797698715
5_04:37:00,18,1400.0,-13.527608465485912,-71.94291807932443
5_04:37:00,18,1401.0,-13.52760848295513,-71.94291816577386
5_04:37:00,18,1402.0,-13.527608517123936,-71.94291824439904
5_04:37:00,18,1404.0,-13.527608548314811,-71.94291830989079
5_04:37:00,18,1405.0,-13.527608576790943,-71.94291836377081
5_04:37:00,18,1406.0,-13.527608602791416,-71.94291840740277
5_04:37:00,18,1407.0,-13.527608553383601,-71.94291878412703
5_04:37:00,18,1408.0,-13.527608509993277,-71.94291911487221
5_04:37:00,18,1409.0,-13.527608416938454,-71.94291975067894
5_04:37:00,18,1410.0,-13.527608334929136,-71.94292031045522
5_04:37:00,18,1411.0,-13.52760826277327,-71.94292080242982
5_04:37:00,18,1412.0,-13.527608199408627,-71.94292123393451
5_04:37:00,18,1413.0,-13.52760807206981,-71.94292194640151
5_04:37:00,18,1414.0,-13.527607959919651,-71.94292257237004
5_04:37:00,18,1416.0,-13.527607861305242,-71.94292312131653
5_04:37:00,18,1417.0,-13.52760770382168,-71.94292393214972
5_04:37:00,18,1418.0,-13.527607582645473,-71.94292464992752
5_04:37:00,18,1419.0,-13.52760749369056,-71.94292528499655
5_04:37:00,18,1420.0,-13.527607381007272,-71.94292600312254
5_04:37:00,18,1421.0,-13.527607317300896,-71.94292646911157
5_04:37:00,18,1422.0,-13.527607262136808,-71.94292687376182
5_04:37:00,18,1423.0,-13.527607214563993,-71.94292722385954
5_04:37:00,18,1424.0,-13.527607173733838,-71.94292752546208
5_04:37:00,18,1425.0,-13.527607104223804,-71.94292794482939
5_04:37:00,18,1426.0,-13.5276070093428,-71.94292846817405
5_04:37:00,18,1427.0,-13.527606926536489,-71.94292892326885
5_04:37:00,18,1428.0,-13.527606837211923,-71.94292948324772
5_04:37:00,18,1429.0,-13.527606759290308,-71.9429301417325
5_04:37:00,18,1430.0,-13.52760665761453,-71.94293087375912
5_04:37:00,18,1431.0,-13.527606569018062,-71.94293151264549
5_04:37:00,18,1432.0,-13.52760649203679,-71.94293206877839
5_04:37:00,18,1433.0,-13.52760644226374,-71.9429323889479
5_04:37:00,18,1434.0,-13.527606399731003,-71.94293266211339
5_04:37:00,18,1435.0,-13.52760639734465,-71.94293273791519
5_04:37:00,18,1436.0,-13.527606396940845,-71.94293279397698
5_04:37:00,18,1437.0,-13.527606364526376,-71.94293298839332
5_04:37:00,18,1438.0,-13.527606337266851,-71.94293315070105
5_04:37:00,18,1439.0,-13.527606280947557,-71.94293343976011
5_04:37:00,18,1440.0,-13.527606232384342,-71.9429336865712
5_04:37:00,18,1441.0,-13.52760619071627,-71.94293389591252
5_04:37:00,18,1442.0,-13.527606121724233,-71.94293422635964
5_04:37:00,18,1443.0,-13.527606061893001,-71.9429345102355
5_04:37:00,18,1444.0,-13.52760601021468,-71.94293475276574
5_04:37:00,18,1445.0,-13.527605965787624,-71.94293495862075
5_04:37:00,18,1446.0,-13.52760589459567,-71.9429352851692
5_04:37:00,18,1447.0,-13.527605832826504,-71.9429355658855
5_04:37:00,18,1448.0,-13.527605779444706,-71.94293580590478
5_04:37:00,18,1449.0,-13.527605733523915,-71.9429360098172
5_04:37:00,18,1450.0,-13.527605661267085,-71.94293633382127
5_04:37:00,18,1451.0,-13.5276055985749,-71.94293661254987
5_04:37:00,18,1452.0,-13.5276055115825,-71.94293700246297
5_04:37:00,18,1453.0,-13.527605435847654,-71.94293733970834
5_04:37:00,18,1454.0,-13.527605370136486,-71.94293763014396
5_04:37:00,18,1455.0,-13.527605329904114,-71.94293788542491
5_04:37:00,18,1456.0,-13.527605328362286,-71.9429379528468
5_04:37:00,18,1457.0,-13.527605328656518,-71.94293800347067
5_04:37:00,18,1458.0,-13.527605281412578,-71.94293818315802
5_04:37:00,18,1459.0,-13.527605240898659,-71.94293833424233
5_04:37:00,18,1460.0,-13.527605173906464,-71.9429386097462
5_04:37:00,18,1461.0,-13.52760511583068,-71.94293884627352
5_04:37:00,18,1462.0,-13.527605114539849,-71.94293890534321
5_04:37:00,18,1463.0,-13.527605131440133,-71.9429389558655
5_04:37:00,18,1464.0,-13.527605131512232,-71.94293898616118
5_04:37:00,18,1465.0,-13.527605133004306,-71.94293900511133
5_04:37:00,18,1466.0,-13.52760507101247,-71.94293931242133
5_04:37:00,18,1467.0,-13.527605017184516,-71.9429395782971
5_04:37:00,18,1468.0,-13.527604938434962,-71.94293995567666
5_04:37:00,18,1469.0,-13.527604837674762,-71.9429404315315
5_04:37:00,18,1470.0,-13.527604717562202,-71.9429409939639
5_04:37:00,18,1471.0,-13.527604612337628,-71.94294148550267
5_04:37:00,18,1472.0,-13.527604521243846,-71.9429420730702
5_04:37:00,18,1473.0,-13.527604441929208,-71.94294258637608
5_04:37:00,18,1474.0,-13.527604325312016,-71.9429431722548
5_04:37:00,18,1475.0,-13.527604192022341,-71.94294382786829
5_04:37:00,18,1476.0,-13.527604091598729,-71.94294440684591
5_04:37:00,18,1477.0,-13.527603958064812,-71.94294520404702
5_04:37:00,18,1478.0,-13.52760380934341,-71.94294588807497
5_04:37:00,18,1479.0,-13.527603695332255,-71.9429464909898
5_04:37:00,18,1480.0,-13.527603596117565,-71.94294701542549
5_04:37:00,18,1481.0,-13.527603510046143,-71.94294747015944
5_04:37:00,18,1482.0,-13.527603435648132,-71.94294786299508
5_04:37:00,18,1483.0,-13.527603371614928,-71.94294820087957
5_04:37:00,18,1484.0,-13.52760327045881,-71.94294862318186
5_04:37:00,18,1485.0,-13.527603182657083,-71.94294898719681
5_04:37:00,18,1486.0,-13.527603076502752,-71.94294943834068
5_04:37:00,18,1487.0,-13.527602984325727,-71.94294982790147
5_04:37:00,18,1488.0,-13.527602874542437,-71.94295030079532
5_04:37:00,18,1489.0,-13.527602779210099,-71.94295070955397
5_04:37:00,18,1490.0,-13.527602696719352,-71.94295106139108
5_04:37:00,18,1491.0,-13.527602625636504,-71.94295136273034
5_04:37:00,18,1492.0,-13.52760256468294,-71.94295161929787
5_04:37:00,18,1493.0,-13.527602453439233,-71.94295210871282
5_04:37:00,18,1494.0,-13.527602297885979,-71.94295280341385
5_04:37:00,18,1495.0,-13.527602162171892,-71.94295340838755
5_04:37:00,18,1496.0,-13.527602044069862,-71.94295393374998
5_04:37:00,18,1497.0,-13.527601926072927,-71.94295438195051
5_04:37:00,18,1498.0,-13.527601808189319,-71.94295476165799
5_04:37:00,18,1499.0,-13.52760170590964,-71.94295508711204
5_04:37:00,18,1500.0,-13.527601588672358,-71.94295549730273
5_04:37:00,18,1501.0,-13.527601473749252,-71.94295598877866
5_04:37:00,18,1502.0,-13.527601358853278,-71.94295640692482
5_04:37:00,18,1503.0,-13.527601259364458,-71.9429567665136
5_04:37:00,18,1504.0,-13.52760117355962,-71.94295707418607
5_04:37:00,18,1505.0,-13.527601099903366,-71.94295733585614
5_04:37:00,18,1506.0,-13.527601008718081,-71.94295768744499
5_04:37:00,18,1507.0,-13.527600930275897,-71.94295798835451
