clip,id,frame,latitude,longitude
1_04_13_00,65,4634.0,-13.522815325588235,-71.96143902154203
1_04_13_00,65,4635.0,-13.52281534222126,-71.96143898383949
1_04_13_00,65,4636.0,-13.52281535671178,-71.9614389509445
1_04_13_00,65,4637.0,-13.522815388023554,-71.96143888007799
1_04_13_00,65,4638.0,-13.522815415577305,-71.9614388176727
1_04_13_00,65,4639.0,-13.522815439760725,-71.96143876285761
1_04_13_00,65,4640.0,-13.522815460923976,-71.96143871484598
1_04_13_00,65,4641.0,-13.522815498088544,-71.96143863072672
1_04_13_00,65,4642.0,-13.522815530788494,-71.96143855667503
1_04_13_00,65,4643.0,-13.52281555948516,-71.96143849165222
1_04_13_00,65,4644.0,-13.522815584595069,-71.9614384347204
1_04_13_00,65,4645.0,-13.522815606494206,-71.96143838503292
1_04_13_00,65,4646.0,-13.522815625521902,-71.96143834182557
1_04_13_00,65,4647.0,-13.522815641984293,-71.96143830440887
1_04_13_00,65,4648.0,-13.522815661457383,-71.96143822629764
1_04_13_00,65,4649.0,-13.522815678309323,-71.96143815780282
1_04_13_00,65,4650.0,-13.522815692822672,-71.96143809792193
1_04_13_00,65,4651.0,-13.522815705252038,-71.96143804575013
1_04_13_00,65,4652.0,-13.522815715826752,-71.96143800047084
1_04_13_00,65,4653.0,-13.52281572475331,-71.9614379613474
1_04_13_00,65,4654.0,-13.522815764180763,-71.96143788950323
1_04_13_00,65,4655.0,-13.522815798823737,-71.96143782672964
1_04_13_00,65,4656.0,-13.522815829178445,-71.96143777207097
1_04_13_00,65,4657.0,-13.52281587428519,-71.96143768273393
1_04_13_00,65,4658.0,-13.522815932495506,-71.96143756256613
1_04_13_00,65,4659.0,-13.522815965198577,-71.9614374987719
1_04_13_00,65,4660.0,-13.52281601226501,-71.96143740153785
1_04_13_00,65,4661.0,-13.522816053550878,-71.96143731639823
1_04_13_00,65,4662.0,-13.522816108187165,-71.96143720029242
1_04_13_00,65,4663.0,-13.52281615615679,-71.96143709845389
1_04_13_00,65,4664.0,-13.52281619815537,-71.96143700938971
1_04_13_00,65,4665.0,-13.522816253296545,-71.96143689005261
1_04_13_00,65,4666.0,-13.522816320096574,-71.96143674385013
1_04_13_00,65,4667.0,-13.522816378768148,-71.96143661547461
1_04_13_00,65,4668.0,-13.522816430160763,-71.96143650306149
1_04_13_00,65,4669.0,-13.522816475039875,-71.96143640493062
1_04_13_00,65,4670.0,-13.522816514095213,-71.96143631956826
1_04_13_00,65,4671.0,-13.522816547948217,-71.96143624561053
1_04_13_00,65,4672.0,-13.522816577158734,-71.96143618182886
1_04_13_00,65,4673.0,-13.522816602230998,-71.96143612711668
1_04_13_00,65,4674.0,-13.52281664199536,-71.96143603902101
1_04_13_00,65,4675.0,-13.522816676473132,-71.96143596263839
1_04_13_00,65,4676.0,-13.522816724585777,-71.96143585530483
1_04_13_00,65,4677.0,-13.522816766480043,-71.96143576182975
1_04_13_00,65,4678.0,-13.522816834358823,-71.96143564318574
1_04_13_00,65,4679.0,-13.522816912121824,-71.96143549842215
1_04_13_00,65,4680.0,-13.522816998611834,-71.96143533052101
1_04_13_00,65,4681.0,-13.522817074531906,-71.9614351833716
1_04_13_00,65,4682.0,-13.522817140991702,-71.96143505478568
1_04_13_00,65,4683.0,-13.522817198990223,-71.9614349427936
1_04_13_00,65,4684.0,-13.522817280798986,-71.96143480832073
1_04_13_00,65,4685.0,-13.522817352406655,-71.96143469118373
1_04_13_00,65,4686.0,-13.522817433054701,-71.96143454850849
1_04_13_00,65,4687.0,-13.522817490401161,-71.96143442036723
1_04_13_00,65,4688.0,-13.52281754010646,-71.96143430901034
1_04_13_00,65,4689.0,-13.522817582996247,-71.96143421263535
1_04_13_00,65,4690.0,-13.522817651044761,-71.96143409252973
1_04_13_00,65,4691.0,-13.522817710262231,-71.96143398840375
1_04_13_00,65,4692.0,-13.522817779664072,-71.96143385771094
1_04_13_00,65,4693.0,-13.522817840041139,-71.96143374420801
1_04_13_00,65,4694.0,-13.52281791039594,-71.96143360529716
1_04_13_00,65,4695.0,-13.5228179895905,-71.96143344384441
1_04_13_00,65,4696.0,-13.52281807659697,-71.96143326244002
1_04_13_00,65,4697.0,-13.522818170488222,-71.96143306342162
1_04_13_00,65,4698.0,-13.522818306285465,-71.96143276786826
1_04_13_00,65,4699.0,-13.522818443356813,-71.96143246779336
1_04_13_00,65,4700.0,-13.522818576596576,-71.9614322081493
1_04_13_00,65,4701.0,-13.522818728966053,-71.96143190029603
1_04_13_00,65,4702.0,-13.522818862604781,-71.9614316303213
1_04_13_00,65,4703.0,-13.52281898427568,-71.9614313502683
1_04_13_00,65,4704.0,-13.522819090455672,-71.9614311053199
1_04_13_00,65,4705.0,-13.522819213438177,-71.96143085556515
1_04_13_00,65,4706.0,-13.52281932069813,-71.9614306378191
1_04_13_00,65,4707.0,-13.52281944915922,-71.96143036896646
1_04_13_00,65,4708.0,-13.522819578760982,-71.96143009469641
1_04_13_00,65,4709.0,-13.522819691736071,-71.96142985549284
1_04_13_00,65,4710.0,-13.522819824905822,-71.9614295683578
1_04_13_00,65,4711.0,-13.522819940947482,-71.96142931794589
1_04_13_00,65,4712.0,-13.522820072008729,-71.961429064651
1_04_13_00,65,4713.0,-13.52282020350385,-71.96142880515053
1_04_13_00,65,4714.0,-13.522820317919068,-71.96142857961024
1_04_13_00,65,4715.0,-13.522820451796802,-71.96142830583777
1_04_13_00,65,4716.0,-13.522820568238872,-71.96142806776427
1_04_13_00,65,4717.0,-13.522820669141655,-71.96142786150527
1_04_13_00,65,4718.0,-13.522820756204709,-71.96142768357956
1_04_13_00,65,4719.0,-13.522820878175299,-71.96142745667719
1_04_13_00,65,4720.0,-13.522820983963097,-71.96142726042636
1_04_13_00,65,4721.0,-13.522821109675125,-71.96142701369682
1_04_13_00,65,4722.0,-13.52282121872918,-71.96142679987953
1_04_13_00,65,4723.0,-13.5228213471602,-71.96142653787409
1_04_13_00,65,4724.0,-13.522821458569304,-71.96142631057465
1_04_13_00,65,4725.0,-13.52282157186352,-71.9614260755724
1_04_13_00,65,4726.0,-13.522821716456312,-71.96142579912662
1_04_13_00,65,4727.0,-13.52282184215266,-71.96142555917221
1_04_13_00,65,4728.0,-13.522821984892884,-71.96142527492903
1_04_13_00,65,4729.0,-13.52282210885341,-71.96142502817864
1_04_13_00,65,4730.0,-13.522822279293358,-71.96142470393941
1_04_13_00,65,4731.0,-13.522822427775333,-71.96142442183633
1_04_13_00,65,4732.0,-13.522822556692299,-71.96142417726325
1_04_13_00,65,4733.0,-13.522822684941955,-71.96142392808865
1_04_13_00,65,4734.0,-13.52282279581413,-71.96142371286847
1_04_13_00,65,4735.0,-13.522822970516874,-71.96142338020687
1_04_13_00,65,4736.0,-13.522823122603365,-71.96142309091422
1_04_13_00,65,4737.0,-13.522823287751228,-71.96142276485877
1_04_13_00,65,4738.0,-13.522823431231291,-71.96142248162596
1_04_13_00,65,4739.0,-13.522823617445193,-71.961422127807
1_04_13_00,65,4740.0,-13.52282377953155,-71.96142182013034
1_04_13_00,65,4741.0,-13.522823969423529,-71.9614214415463
1_04_13_00,65,4742.0,-13.522824134629559,-71.96142111211655
1_04_13_00,65,4743.0,-13.522824351628879,-71.96142072275687
1_04_13_00,65,4744.0,-13.522824589593666,-71.9614202730507
1_04_13_00,65,4745.0,-13.522824797191053,-71.96141988102706
1_04_13_00,65,4746.0,-13.522824977761603,-71.961419540329
1_04_13_00,65,4747.0,-13.522825194938017,-71.96141913907582
1_04_13_00,65,4748.0,-13.522825383872176,-71.961418790436
1_04_13_00,65,4749.0,-13.522825567476119,-71.96141841176505
1_04_13_00,65,4750.0,-13.522825726470128,-71.9614180833428
1_04_13_00,65,4751.0,-13.522825895465903,-71.96141772700561
1_04_13_00,65,4752.0,-13.522826041436058,-71.96141741855205
1_04_13_00,65,4753.0,-13.522826242538951,-71.96141701206538
1_04_13_00,65,4754.0,-13.522826416959573,-71.96141665927136
1_04_13_00,65,4755.0,-13.522826627056782,-71.96141625036475
1_04_13_00,65,4756.0,-13.522826809370482,-71.96141589564124
1_04_13_00,65,4757.0,-13.522827026039034,-71.9614154858554
1_04_13_00,65,4758.0,-13.522827214083758,-71.96141513055423
1_04_13_00,65,4759.0,-13.5228274388943,-71.96141468174271
1_04_13_00,65,4760.0,-13.522827634020317,-71.96141429203027
1_04_13_00,65,4761.0,-13.522827876540646,-71.96141381770504
1_04_13_00,65,4762.0,-13.522828129963663,-71.96141333929876
1_04_13_00,65,4763.0,-13.522828350243785,-71.96141292382619
1_04_13_00,65,4764.0,-13.522828541076553,-71.96141256425605
1_04_13_00,65,4765.0,-13.522828781856006,-71.96141208039815
1_04_13_00,65,4766.0,-13.522828990728849,-71.96141166037536
1_04_13_00,65,4767.0,-13.522829258632783,-71.96141112825295
1_04_13_00,65,4768.0,-13.522829491394672,-71.96141066578923
1_04_13_00,65,4769.0,-13.52282977961947,-71.96141009775067
1_04_13_00,65,4770.0,-13.522830045091965,-71.96140956976636
1_04_13_00,65,4771.0,-13.522830319929538,-71.9614090096389
1_04_13_00,65,4772.0,-13.522830558436546,-71.9614085231459
1_04_13_00,65,4773.0,-13.522830820526954,-71.96140800477235
1_04_13_00,65,4774.0,-13.522831047634272,-71.96140755555085
1_04_13_00,65,4775.0,-13.522831313710237,-71.96140703775596
1_04_13_00,65,4776.0,-13.522831544243017,-71.96140658927553
1_04_13_00,65,4777.0,-13.522831775110145,-71.96140609879707
1_04_13_00,65,4778.0,-13.52283197433133,-71.96140567464487
1_04_13_00,65,4779.0,-13.52283225759664,-71.96140508250936
1_04_13_00,65,4780.0,-13.52283250313569,-71.96140456860044
1_04_13_00,65,4781.0,-13.522832812072796,-71.96140393200646
1_04_13_00,65,4782.0,-13.52283308016831,-71.96140337916187
1_04_13_00,65,4783.0,-13.522833382511156,-71.96140273882318
1_04_13_00,65,4784.0,-13.522833644587076,-71.96140218303759
1_04_13_00,65,4785.0,-13.52283393813097,-71.96140157788082
1_04_13_00,65,4786.0,-13.522834192314896,-71.96140105354844
1_04_13_00,65,4787.0,-13.52283451962269,-71.96140038243213
1_04_13_00,65,4788.0,-13.52283480350417,-71.9613998001354
1_04_13_00,65,4789.0,-13.522835103614781,-71.96139917075705
1_04_13_00,65,4790.0,-13.522835363294746,-71.96139862565614
1_04_13_00,65,4791.0,-13.522835587176335,-71.96139815519538
1_04_13_00,65,4792.0,-13.522835869064176,-71.9613976033766
1_04_13_00,65,4793.0,-13.522836112605603,-71.9613971271
1_04_13_00,65,4794.0,-13.52283642450487,-71.96139654079207
1_04_13_00,65,4795.0,-13.52283675869985,-71.96139591557898
1_04_13_00,65,4796.0,-13.522837050552871,-71.9613953403762
1_04_13_00,65,4797.0,-13.52283736836997,-71.96139469222099
1_04_13_00,65,4798.0,-13.522837643305696,-71.96139413128853
1_04_13_00,65,4799.0,-13.522837980125468,-71.96139347521942
1_04_13_00,65,4800.0,-13.522838271766576,-71.96139290758413
1_04_13_00,65,4801.0,-13.522838574890255,-71.96139229932193
1_04_13_00,65,4802.0,-13.52283884742466,-71.96139177796844
1_04_13_00,65,4803.0,-13.522839145804776,-71.96139118243399
1_04_13_00,65,4804.0,-13.522839403282937,-71.96139066856473
1_04_13_00,65,4805.0,-13.522839721658237,-71.9613900596628
1_04_13_00,65,4806.0,-13.522840009319175,-71.9613895050945
1_04_13_00,65,4807.0,-13.52284029649738,-71.96138890820586
1_04_13_00,65,4808.0,-13.522840556319773,-71.96138836459451
1_04_13_00,65,4809.0,-13.52284077953098,-71.96138789687215
1_04_13_00,65,4810.0,-13.522841079355889,-71.96138727211324
1_04_13_00,65,4811.0,-13.522841337943987,-71.96138673268858
1_04_13_00,65,4812.0,-13.522841620940342,-71.96138612763076
1_04_13_00,65,4813.0,-13.522841864611545,-71.96138560570411
1_04_13_00,65,4814.0,-13.522842156290448,-71.96138499344057
1_04_13_00,65,4815.0,-13.522842455574459,-71.96138435405085
1_04_13_00,65,4816.0,-13.522842725507424,-71.96138377433661
1_04_13_00,65,4817.0,-13.522843015351405,-71.9613831688552
1_04_13_00,65,4818.0,-13.522843265012275,-71.96138264689691
1_04_13_00,65,4819.0,-13.52284357016835,-71.96138204296024
1_04_13_00,65,4820.0,-13.522843845054682,-71.96138149534518
1_04_13_00,65,4821.0,-13.522844194797027,-71.96138081655191
1_04_13_00,65,4822.0,-13.522844497305641,-71.96138023012048
1_04_13_00,65,4823.0,-13.522844758065341,-71.96137972530113
1_04_13_00,65,4824.0,-13.522845050415842,-71.96137913316055
1_04_13_00,65,4825.0,-13.522845302145049,-71.96137862326296
1_04_13_00,65,4826.0,-13.522845595847533,-71.9613780319942
1_04_13_00,65,4827.0,-13.522845848773404,-71.96137752287767
1_04_13_00,65,4828.0,-13.522846132755053,-71.96137692997475
1_04_13_00,65,4829.0,-13.522846377063395,-71.96137641939372
1_04_13_00,65,4830.0,-13.522846651630314,-71.961375856338
1_04_13_00,65,4831.0,-13.522846887656359,-71.96137537212972
1_04_13_00,65,4832.0,-13.52284717625438,-71.96137478241262
1_04_13_00,65,4833.0,-13.522847532555918,-71.9613740497122
1_04_13_00,65,4834.0,-13.522847840658738,-71.96137341591583
1_04_13_00,65,4835.0,-13.522848243928872,-71.9613726011074
1_04_13_00,65,4836.0,-13.522848593251279,-71.96137189538
1_04_13_00,65,4837.0,-13.522848894971716,-71.96137128589973
1_04_13_00,65,4838.0,-13.522849208135183,-71.96137060976383
1_04_13_00,65,4839.0,-13.522849477826057,-71.9613700264674
1_04_13_00,65,4840.0,-13.522849781220021,-71.96136938281414
1_04_13_00,65,4841.0,-13.522850042303453,-71.96136882827862
1_04_13_00,65,4842.0,-13.522850338066494,-71.96136818373878
1_04_13_00,65,4843.0,-13.52285059239846,-71.96136762843929
1_04_13_00,65,4844.0,-13.52285088072732,-71.96136701271637
1_04_13_00,65,4845.0,-13.522851129177907,-71.96136645536194
1_04_13_00,65,4846.0,-13.522851470691316,-71.96136575271561
1_04_13_00,65,4847.0,-13.522851765448713,-71.96136514632991
1_04_13_00,65,4848.0,-13.522852136927378,-71.96136439969902
1_04_13_00,65,4849.0,-13.522852458014983,-71.96136375477971
1_04_13_00,65,4850.0,-13.522852841750167,-71.96136297365929
1_04_13_00,65,4851.0,-13.522853183169664,-71.96136227581512
1_04_13_00,65,4852.0,-13.522853582695717,-71.9613614779843
1_04_13_00,65,4853.0,-13.522853928174994,-71.96136078857471
1_04_13_00,65,4854.0,-13.522854292747292,-71.9613600122773
1_04_13_00,65,4855.0,-13.52285460723921,-71.96135934198031
1_04_13_00,65,4856.0,-13.52285487759464,-71.96135876512504
1_04_13_00,65,4857.0,-13.52285520159804,-71.9613581028161
1_04_13_00,65,4858.0,-13.522855480404187,-71.96135753303882
1_04_13_00,65,4859.0,-13.522855801848788,-71.96135687527408
1_04_13_00,65,4860.0,-13.522856178677095,-71.9613560728699
1_04_13_00,65,4861.0,-13.52285650387073,-71.9613553798364
1_04_13_00,65,4862.0,-13.522856891020117,-71.96135460364034
1_04_13_00,65,4863.0,-13.522857225288627,-71.96135393397206
1_04_13_00,65,4864.0,-13.522857627846449,-71.96135308649951
1_04_13_00,65,4865.0,-13.522857966684018,-71.96135237507268
1_04_13_00,65,4866.0,-13.522858371328278,-71.96135156812817
1_04_13_00,65,4867.0,-13.52285872935699,-71.96135085151218
1_04_13_00,65,4868.0,-13.522859140396314,-71.9613500156716
1_04_13_00,65,4869.0,-13.522859495247253,-71.96134929430042
1_04_13_00,65,4870.0,-13.522859910252443,-71.96134846166814
1_04_13_00,65,4871.0,-13.52286027681047,-71.9613477235966
1_04_13_00,65,4872.0,-13.52286069174667,-71.9613468762814
1_04_13_00,65,4873.0,-13.522861057929195,-71.9613461258556
1_04_13_00,65,4874.0,-13.522861470717435,-71.96134527138817
1_04_13_00,65,4875.0,-13.522861826682242,-71.96134453437406
1_04_13_00,65,4876.0,-13.522862253372056,-71.9613436837097
1_04_13_00,65,4877.0,-13.522862621504961,-71.96134295031999
1_04_13_00,65,4878.0,-13.52286293816043,-71.96134232000833
1_04_13_00,65,4879.0,-13.522863327124705,-71.96134154617258
1_04_13_00,65,4880.0,-13.522863662073512,-71.96134088030723
1_04_13_00,65,4881.0,-13.522864065266843,-71.96134007886607
1_04_13_00,65,4882.0,-13.522864518625704,-71.96133913518284
1_04_13_00,65,4883.0,-13.522864909793899,-71.96133832055442
1_04_13_00,65,4884.0,-13.522865350862315,-71.96133739166271
1_04_13_00,65,4885.0,-13.522865738434511,-71.96133657269714
1_04_13_00,65,4886.0,-13.522866182136157,-71.96133564817825
1_04_13_00,65,4887.0,-13.522866571766214,-71.96133483370703
1_04_13_00,65,4888.0,-13.522867022238946,-71.96133390050338
1_04_13_00,65,4889.0,-13.522867410486063,-71.96133309601898
1_04_13_00,65,4890.0,-13.522867871413066,-71.96133214272889
1_04_13_00,65,4891.0,-13.522868268683222,-71.96133132095413
1_04_13_00,65,4892.0,-13.522868610148574,-71.96133061447698
1_04_13_00,65,4893.0,-13.522869011229318,-71.96132974731665
1_04_13_00,65,4894.0,-13.522869362650573,-71.96132898481348
1_04_13_00,65,4895.0,-13.522869771217026,-71.96132809287245
1_04_13_00,65,4896.0,-13.522870129020468,-71.96132730908224
1_04_13_00,65,4897.0,-13.522870547626912,-71.96132638733249
1_04_13_00,65,4898.0,-13.52287090757176,-71.96132559352478
1_04_13_00,65,4899.0,-13.522871345995739,-71.9613246406326
1_04_13_00,65,4900.0,-13.522871723251779,-71.96132381983313
1_04_13_00,65,4901.0,-13.522872161687545,-71.9613228793721
1_04_13_00,65,4902.0,-13.522872538913905,-71.96132206969924
1_04_13_00,65,4903.0,-13.522872987229759,-71.96132111433299
1_04_13_00,65,4904.0,-13.522873488969415,-71.96132003144547
1_04_13_00,65,4905.0,-13.522873921219764,-71.9613190979535
1_04_13_00,65,4906.0,-13.522874429480703,-71.96131798348225
1_04_13_00,65,4907.0,-13.522874867157233,-71.961317022912
1_04_13_00,65,4908.0,-13.522875243217623,-71.96131619671674
1_04_13_00,65,4909.0,-13.522875700055286,-71.9613152213705
1_04_13_00,65,4910.0,-13.522876092874311,-71.96131438251408
1_04_13_00,65,4911.0,-13.522876568324607,-71.96131340569127
1_04_13_00,65,4912.0,-13.522876977417978,-71.96131256582794
1_04_13_00,65,4913.0,-13.522877466753194,-71.96131154777844
1_04_13_00,65,4914.0,-13.522877887787615,-71.96131067214212
1_04_13_00,65,4915.0,-13.522878384059544,-71.96130963011434
1_04_13_00,65,4916.0,-13.522878810967123,-71.96130873382639
1_04_13_00,65,4917.0,-13.522879302282899,-71.96130767776505
1_04_13_00,65,4918.0,-13.52287972465777,-71.96130676947136
1_04_13_00,65,4919.0,-13.522880216645085,-71.96130572919907
1_04_13_00,65,4920.0,-13.522880644491488,-71.96130482281579
1_04_13_00,65,4921.0,-13.522881011459303,-71.96130404533659
1_04_13_00,65,4922.0,-13.522881460489854,-71.96130304726928
1_04_13_00,65,4923.0,-13.522881845774796,-71.96130218976829
1_04_13_00,65,4924.0,-13.522882286862254,-71.96130116136978
1_04_13_00,65,4925.0,-13.522882824360833,-71.96129995903864
1_04_13_00,65,4926.0,-13.522883286311577,-71.96129892462437
1_04_13_00,65,4927.0,-13.522883790435893,-71.96129776971176
1_04_13_00,65,4928.0,-13.52288422318055,-71.96129677678861
1_04_13_00,65,4929.0,-13.522884697605845,-71.96129570444307
1_04_13_00,65,4930.0,-13.522885104546928,-71.9612947835425
1_04_13_00,65,4931.0,-13.522885631742183,-71.96129360488365
1_04_13_00,65,4932.0,-13.522886078480642,-71.96129258900748
1_04_13_00,65,4933.0,-13.522886573227247,-71.96129149269585
1_04_13_00,65,4934.0,-13.522886995908898,-71.96129053853079
1_04_13_00,65,4935.0,-13.522887413095248,-71.96128961820823
1_04_13_00,65,4936.0,-13.522887774090417,-71.9612888204375
1_04_13_00,65,4937.0,-13.522888120852091,-71.96128807757312
1_04_13_00,65,4938.0,-13.522888420507147,-71.96128743465854
1_04_13_00,65,4939.0,-13.522888754974067,-71.96128675820296
1_04_13_00,65,4940.0,-13.522889044097886,-71.96128617321453
1_04_13_00,65,4941.0,-13.522889329152155,-71.96128556225797
1_04_13_00,65,4942.0,-13.522889569465912,-71.9612850311472
1_04_13_00,65,4943.0,-13.52288983501681,-71.96128445943548
1_04_13_00,65,4944.0,-13.522890060314067,-71.96128397452975
1_04_13_00,65,4945.0,-13.522890313786645,-71.96128342362566
1_04_13_00,65,4946.0,-13.522890528734926,-71.9612829563923
1_04_13_00,65,4947.0,-13.522890758153142,-71.96128245827619
1_04_13_00,65,4948.0,-13.522890952231666,-71.96128203685574
1_04_13_00,65,4949.0,-13.522891189362413,-71.96128153005093
1_04_13_00,65,4950.0,-13.522891390516593,-71.96128110040134
1_04_13_00,65,4951.0,-13.52289161425275,-71.96128065178213
1_04_13_00,65,4952.0,-13.522891807367456,-71.96128026417709
1_04_13_00,65,4953.0,-13.522892030082602,-71.96127980433275
1_04_13_00,65,4954.0,-13.522892219077196,-71.96127941487867
1_04_13_00,65,4955.0,-13.522892390093064,-71.96127892780767
1_04_13_00,65,4956.0,-13.522892533558489,-71.96127851364976
1_04_13_00,65,4957.0,-13.522892732251456,-71.96127804461581
1_04_13_00,65,4958.0,-13.522892900521272,-71.96127764602902
1_04_13_00,65,4959.0,-13.52289312706439,-71.96127717559588
1_04_13_00,65,4960.0,-13.522893323416827,-71.96127676726739
1_04_13_00,65,4961.0,-13.522893532593777,-71.96127626640391
1_04_13_00,65,4962.0,-13.522893710445372,-71.96127583901992
1_04_13_00,65,4963.0,-13.522893880970896,-71.96127533034037
1_04_13_00,65,4964.0,-13.522894019729206,-71.9612748927067
1_04_13_00,65,4965.0,-13.522894265692878,-71.96127438152742
1_04_13_00,65,4966.0,-13.522894471356816,-71.96127394176446
1_04_13_00,65,4967.0,-13.522894730408845,-71.96127343422249
1_04_13_00,65,4968.0,-13.522894952763197,-71.96127300038805
1_04_13_00,65,4969.0,-13.52289521056634,-71.96127244454222
1_04_13_00,65,4970.0,-13.522895434734851,-71.96127196043508
1_04_13_00,65,4971.0,-13.522895650193991,-71.96127148657351
1_06_13_00,49,248.0,-13.522802036965853,-71.96123641109772
1_06_13_00,49,249.0,-13.522801303021621,-71.96123766660014
1_06_13_00,49,250.0,-13.52280092751824,-71.96123830894513
1_06_13_00,49,251.0,-13.522800462276152,-71.96123922797973
1_06_13_00,49,252.0,-13.522800080424123,-71.96123998071836
1_06_13_00,49,253.0,-13.522799322840333,-71.961241026806
1_06_13_00,49,254.0,-13.522798705834697,-71.96124187392489
1_06_13_00,49,255.0,-13.522797375496603,-71.96124331253891
1_06_13_00,49,256.0,-13.522796260536012,-71.9612444772282
1_06_13_00,49,257.0,-13.522795071104783,-71.9612457782863
1_06_13_00,49,258.0,-13.522794094923958,-71.96124680746838
1_06_13_00,49,259.0,-13.522793305129296,-71.96124776596449
1_06_13_00,49,261.0,-13.52279203414189,-71.9612491137673
1_06_13_00,49,262.0,-13.52279096574869,-71.96125021798244
1_06_13_00,49,263.0,-13.522789491327023,-71.96125167781636
1_06_13_00,49,264.0,-13.522788253441256,-71.96125286629007
1_06_13_00,49,265.0,-13.522786698186765,-71.96125436337466
1_06_13_00,49,266.0,-13.522785389537205,-71.96125559027794
1_06_13_00,49,267.0,-13.52278385052504,-71.96125705980668
1_06_13_00,49,268.0,-13.522782553355773,-71.96125826934578
1_06_13_00,49,269.0,-13.522781150696702,-71.96125968284214
1_06_13_00,49,270.0,-13.52277996019538,-71.96126086958613
1_06_13_00,49,271.0,-13.52277859730125,-71.96126224701575
1_06_13_00,49,272.0,-13.522777424213436,-71.96126340373745
1_06_13_00,49,273.0,-13.522776123656547,-71.96126476561122
1_06_13_00,49,274.0,-13.522775039140711,-71.9612658875676
1_06_13_00,49,275.0,-13.522773711212036,-71.96126729481095
1_06_13_00,49,276.0,-13.522772588289738,-71.96126848279516
1_06_13_00,49,277.0,-13.522771316479067,-71.96126998126907
1_06_13_00,49,278.0,-13.52277023809927,-71.96127125518437
1_06_13_00,49,279.0,-13.522769090475041,-71.96127281147157
1_06_13_00,49,280.0,-13.52276811849176,-71.9612741403405
1_06_13_00,49,281.0,-13.522767169536133,-71.96127568539175
1_06_13_00,49,282.0,-13.522766371657747,-71.96127700615028
1_06_13_00,49,283.0,-13.52276540882467,-71.96127864311582
1_06_13_00,49,284.0,-13.522764595248212,-71.96128004946252
1_06_13_00,49,286.0,-13.522763722132277,-71.96128167704806
1_06_13_00,49,287.0,-13.522762986764517,-71.96128307640122
1_06_13_00,49,288.0,-13.5227621241218,-71.9612847054955
1_06_13_00,49,289.0,-13.522761396214271,-71.96128610782664
1_06_13_00,49,290.0,-13.522760717282697,-71.96128770491438
1_06_13_00,49,291.0,-13.522760152845677,-71.96128907822403
1_06_13_00,49,292.0,-13.522759487701926,-71.96129069983688
1_06_13_00,49,293.0,-13.522758739578467,-71.96129255749743
1_06_13_00,49,294.0,-13.522758109594351,-71.96129416863361
1_06_13_00,49,295.0,-13.522757407841393,-71.96129598250796
1_06_13_00,49,296.0,-13.522756807209314,-71.96129754834065
1_06_13_00,49,297.0,-13.522756182349807,-71.96129930018729
1_06_13_00,49,298.0,-13.52275566173046,-71.9613008140559
1_06_13_00,49,299.0,-13.522754980373662,-71.9613025558342
1_06_13_00,49,300.0,-13.522754407714679,-71.96130406088962
1_06_13_00,49,301.0,-13.522753777568752,-71.96130579362399
1_06_13_00,49,302.0,-13.522753227664426,-71.96130730884678
1_06_13_00,49,303.0,-13.522752613525784,-71.9613090604554
1_06_13_00,49,304.0,-13.522752099767326,-71.96131057337386
1_06_13_00,49,305.0,-13.522751676818043,-71.96131186858668
1_06_13_00,49,306.0,-13.522751064160257,-71.96131344855681
1_06_13_00,49,307.0,-13.52275055071798,-71.96131480554637
1_06_13_00,49,308.0,-13.522750064058398,-71.96131629830406
1_06_13_00,49,309.0,-13.52274966364305,-71.96131757543351
1_06_13_00,49,310.0,-13.522749071656847,-71.96131913427567
1_06_13_00,49,311.0,-13.522748412565464,-71.96132090727708
1_06_13_00,49,312.0,-13.522747854423779,-71.96132244012543
1_06_13_00,49,313.0,-13.522747387982317,-71.9613237535666
1_06_13_00,49,314.0,-13.522746737107349,-71.9613253736353
1_06_13_00,49,315.0,-13.522746003009745,-71.96132721725981
1_06_13_00,49,316.0,-13.522745375757692,-71.96132881413793
1_06_13_00,49,317.0,-13.52274473530644,-71.96133061026289
1_06_13_00,49,318.0,-13.522744167068522,-71.96133218604754
1_06_13_00,49,319.0,-13.522743690240093,-71.96133353676407
1_06_13_00,49,320.0,-13.522743050109552,-71.96133513945279
1_06_13_00,49,321.0,-13.522742481338614,-71.96133653979821
1_06_13_00,49,322.0,-13.522741965327844,-71.9613380685391
1_06_13_00,49,323.0,-13.522741534690772,-71.96133937619923
1_06_13_00,49,324.0,-13.522740912651507,-71.96134095486615
1_06_13_00,49,325.0,-13.522740385485807,-71.96134230863285
1_06_13_00,49,326.0,-13.522739848368062,-71.96134386049394
1_06_13_00,49,327.0,-13.522739397485982,-71.96134518945763
1_06_13_00,49,328.0,-13.522738885051094,-71.96134671088551
1_06_13_00,49,329.0,-13.522738174851325,-71.96134854864147
1_06_13_00,49,330.0,-13.522737566024857,-71.96135013835048
1_06_13_00,49,331.0,-13.522737004382071,-71.96135183127898
1_06_13_00,49,332.0,-13.522736472746763,-71.96135334457372
1_06_13_00,49,333.0,-13.522735964925337,-71.96135496865713
1_06_13_00,49,334.0,-13.522735509876714,-71.96135639100677
1_06_13_00,49,335.0,-13.522735131644714,-71.96135760095792
1_06_13_00,49,336.0,-13.52273462727808,-71.96135907248902
1_06_13_00,49,337.0,-13.522734203743592,-71.96136032786414
